0.0000      3.0
0.0000      3.0
0.0000      3.0
0.0000      3.0
0.0000      3.0
0.0000      3.0
0.0001      3.0
0.0001      3.0
0.0001      3.0
0.0001      3.0
0.0001      3.0
0.0001      3.0
0.0001      3.0
0.0001      3.0
0.0001      3.0
0.0001      3.0
0.0002      3.0
0.0002      3.0
0.0002      3.0
0.0002      3.0
0.0002      3.0
0.0002      3.0
0.0002      3.0
0.0002      3.0
0.0002      2.9
0.0002      2.9
0.0003      2.9
0.0003      2.9
0.0003      2.9
0.0003      2.9
0.0003      2.9
0.0003      2.9
0.0003      2.9
0.0003      2.9
0.0003      2.9
0.0003      2.9
0.0004      2.9
0.0004      2.9
0.0004      2.9
0.0004      2.9
0.0004      2.9
0.0004      2.8
0.0004      2.8
0.0004      2.8
0.0004      2.8
0.0004      2.8
0.0005      2.8
0.0005      2.8
0.0005      2.8
0.0005      2.8
0.0005      2.8
0.0005      2.8
0.0005      2.8
0.0005      2.7
0.0005      2.7
0.0005      2.7
0.0006      2.7
0.0006      2.7
0.0006      2.7
0.0006      2.7
0.0006      2.7
0.0006      2.7
0.0006      2.7
0.0006      2.6
0.0006      2.6
0.0007      2.6
0.0007      2.6
0.0007      2.6
0.0007      2.6
0.0007      2.6
0.0007      2.6
0.0007      2.5
0.0007      2.5
0.0007      2.5
0.0007      2.5
0.0008      2.5
0.0008      2.5
0.0008      2.5
0.0008      2.5
0.0008      2.4
0.0008      2.4
0.0008      2.4
0.0008      2.4
0.0008      2.4
0.0008      2.4
0.0008      2.4
0.0009      2.3
0.0009      2.3
0.0009      2.3
0.0009      2.3
0.0009      2.3
0.0009      2.3
0.0009      2.3
0.0009      2.2
0.0009      2.2
0.0009      2.2
0.0010      2.2
0.0010      2.2
0.0010      2.2
0.0010      2.1
0.0010      2.1
0.0010      2.1
0.0010      2.1
0.0010      2.1
0.0010      2.1
0.0010      2.0
0.0011      2.0
0.0011      2.0
0.0011      2.0
0.0011      2.0
0.0011      1.9
0.0011      1.9
0.0011      1.9
0.0011      1.9
0.0011      1.9
0.0012      1.9
0.0012      1.8
0.0012      1.8
0.0012      1.8
0.0012      1.8
0.0012      1.8
0.0012      1.7
0.0012      1.7
0.0012      1.7
0.0012      1.7
0.0012      1.7
0.0013      1.6
0.0013      1.6
0.0013      1.6
0.0013      1.6
0.0013      1.6
0.0013      1.5
0.0013      1.5
0.0013      1.5
0.0013      1.5
0.0013      1.5
0.0014      1.4
0.0014      1.4
0.0014      1.4
0.0014      1.4
0.0014      1.4
0.0014      1.3
0.0014      1.3
0.0014      1.3
0.0014      1.3
0.0014      1.3
0.0015      1.2
0.0015      1.2
0.0015      1.2
0.0015      1.2
0.0015      1.1
0.0015      1.1
0.0015      1.1
0.0015      1.1
0.0015      1.1
0.0015      1.0
0.0016      1.0
0.0016      1.0
0.0016      1.0
0.0016      1.0
0.0016      0.9
0.0016      0.9
0.0016      0.9
0.0016      0.9
0.0016      0.8
0.0016      0.8
0.0017      0.8
0.0017      0.8
0.0017      0.7
0.0017      0.7
0.0017      0.7
0.0017      0.7
0.0017      0.7
0.0017      0.6
0.0017      0.6
0.0017      0.6
0.0018      0.6
0.0018      0.5
0.0018      0.5
0.0018      0.5
0.0018      0.5
0.0018      0.4
0.0018      0.4
0.0018      0.4
0.0018      0.4
0.0019      0.4
0.0019      0.3
0.0019      0.3
0.0019      0.3
0.0019      0.3
0.0019      0.2
0.0019      0.2
0.0019      0.2
0.0019      0.2
0.0019      0.1
0.0019      0.1
0.0020      0.1
0.0020      0.1
0.0020      0.0
0.0020      0.0
0.0020      0.0
0.0020     -0.0
0.0020     -0.0
0.0020     -0.1
0.0020     -0.1
0.0021     -0.1
0.0021     -0.1
0.0021     -0.2
0.0021     -0.2
0.0021     -0.2
0.0021     -0.2
0.0021     -0.3
0.0021     -0.3
0.0021     -0.3
0.0021     -0.3
0.0021     -0.4
0.0022     -0.4
0.0022     -0.4
0.0022     -0.4
0.0022     -0.4
0.0022     -0.5
0.0022     -0.5
0.0022     -0.5
0.0022     -0.5
0.0022     -0.6
0.0022     -0.6
0.0023     -0.6
0.0023     -0.6
0.0023     -0.7
0.0023     -0.7
0.0023     -0.7
0.0023     -0.7
0.0023     -0.7
0.0023     -0.8
0.0023     -0.8
0.0023     -0.8
0.0024     -0.8
0.0024     -0.9
0.0024     -0.9
0.0024     -0.9
0.0024     -0.9
0.0024     -0.9
0.0024     -1.0
0.0024     -1.0
0.0024     -1.0
0.0025     -1.0
0.0025     -1.1
0.0025     -1.1
0.0025     -1.1
0.0025     -1.1
0.0025     -1.1
0.0025     -1.2
0.0025     -1.2
0.0025     -1.2
0.0025     -1.2
0.0025     -1.3
0.0026     -1.3
0.0026     -1.3
0.0026     -1.3
0.0026     -1.3
0.0026     -1.4
0.0026     -1.4
0.0026     -1.4
0.0026     -1.4
0.0026     -1.4
0.0026     -1.5
0.0027     -1.5
0.0027     -1.5
0.0027     -1.5
0.0027     -1.5
0.0027     -1.6
0.0027     -1.6
0.0027     -1.6
0.0027     -1.6
0.0027     -1.6
0.0027     -1.7
0.0028     -1.7
0.0028     -1.7
0.0028     -1.7
0.0028     -1.7
0.0028     -1.8
0.0028     -1.8
0.0028     -1.8
0.0028     -1.8
0.0028     -1.8
0.0028     -1.9
0.0029     -1.9
0.0029     -1.9
0.0029     -1.9
0.0029     -1.9
0.0029     -1.9
0.0029     -2.0
0.0029     -2.0
0.0029     -2.0
0.0029     -2.0
0.0029     -2.0
0.0030     -2.1
0.0030     -2.1
0.0030     -2.1
0.0030     -2.1
0.0030     -2.1
0.0030     -2.1
0.0030     -2.2
0.0030     -2.2
0.0030     -2.2
0.0030     -2.2
0.0031     -2.2
0.0031     -2.2
0.0031     -2.2
0.0031     -2.3
0.0031     -2.3
0.0031     -2.3
0.0031     -2.3
0.0031     -2.3
0.0031     -2.3
0.0032     -2.4
0.0032     -2.4
0.0032     -2.4
0.0032     -2.4
0.0032     -2.4
0.0032     -2.4
0.0032     -2.4
0.0032     -2.5
0.0032     -2.5
0.0032     -2.5
0.0032     -2.5
0.0033     -2.5
0.0033     -2.5
0.0033     -2.5
0.0033     -2.5
0.0033     -2.6
0.0033     -2.6
0.0033     -2.6
0.0033     -2.6
0.0033     -2.6
0.0033     -2.6
0.0034     -2.6
0.0034     -2.6
0.0034     -2.6
0.0034     -2.7
0.0034     -2.7
0.0034     -2.7
0.0034     -2.7
0.0034     -2.7
0.0034     -2.7
0.0034     -2.7
0.0035     -2.7
0.0035     -2.7
0.0035     -2.8
0.0035     -2.8
0.0035     -2.8
0.0035     -2.8
0.0035     -2.8
0.0035     -2.8
0.0035     -2.8
0.0036     -2.8
0.0036     -2.8
0.0036     -2.8
0.0036     -2.8
0.0036     -2.8
0.0036     -2.9
0.0036     -2.9
0.0036     -2.9
0.0036     -2.9
0.0036     -2.9
0.0036     -2.9
0.0037     -2.9
0.0037     -2.9
0.0037     -2.9
0.0037     -2.9
0.0037     -2.9
0.0037     -2.9
0.0037     -2.9
0.0037     -2.9
0.0037     -2.9
0.0037     -2.9
0.0038     -2.9
0.0038     -3.0
0.0038     -3.0
0.0038     -3.0
0.0038     -3.0
0.0038     -3.0
0.0038     -3.0
0.0038     -3.0
0.0038     -3.0
0.0038     -3.0
0.0039     -3.0
0.0039     -3.0
0.0039     -3.0
0.0039     -3.0
0.0039     -3.0
0.0039     -3.0
0.0039     -3.0
0.0039     -3.0
0.0039     -3.0
0.0039     -3.0
0.0040     -3.0
0.0040     -3.0
0.0040     -3.0
0.0040     -3.0
0.0040     -3.0
0.0040     -3.0
0.0040     -3.0
0.0040     -3.0
0.0040     -3.0
0.0041     -3.0
0.0041     -3.0
0.0041     -3.0
0.0041     -3.0
0.0041     -3.0
0.0041     -3.0
0.0041     -3.0
0.0041     -3.0
0.0041     -3.0
0.0041     -3.0
0.0041     -3.0
0.0042     -3.0
0.0042     -3.0
0.0042     -3.0
0.0042     -3.0
0.0042     -3.0
0.0042     -3.0
0.0042     -3.0
