0.00000    0.382
0.00040    0.495
0.00080    0.600
0.00120    0.696
0.00160    0.780
0.00200    0.852
0.00240    0.911
0.00280    0.956
0.00320    0.985
0.00360    0.999
0.00400    0.997
0.00440    0.979
0.00480    0.946
0.00520    0.898
0.00560    0.836
0.00600    0.761
0.00640    0.674
0.00680    0.576
0.00720    0.469
0.00760    0.355
0.00800    0.235
0.00840    0.111
0.00880   -0.014
0.00920   -0.139
0.00960   -0.262
0.01000   -0.381
0.01040   -0.494
0.01080   -0.599
0.01120   -0.694
0.01160   -0.779
0.01200   -0.852
0.01240   -0.911
0.01280   -0.955
0.01320   -0.985
0.01360   -0.999
0.01400   -0.997
0.01440   -0.980
0.01480   -0.947
0.01520   -0.899
0.01560   -0.837
0.01600   -0.762
0.01640   -0.675
0.01680   -0.577
0.01720   -0.471
0.01760   -0.356
0.01800   -0.236
0.01840   -0.113
0.01880    0.013
0.01920    0.138
0.01960    0.261
0.02000    0.380
0.02040    0.492
0.02080    0.598
0.02120    0.693
0.02160    0.778
0.02200    0.851
0.02240    0.910
0.02280    0.955
0.02320    0.984
0.02360    0.999
0.02400    0.997
0.02440    0.980
0.02480    0.947
0.02520    0.900
0.02560    0.838
0.02600    0.763
0.02640    0.676
0.02680    0.579
0.02720    0.472
0.02760    0.358
0.02800    0.238
0.02840    0.114
0.02880   -0.011
0.02920   -0.136
0.02960   -0.259
0.03000   -0.378
0.03040   -0.491
0.03080   -0.596
0.03120   -0.692
0.03160   -0.777
0.03200   -0.850
0.03240   -0.909
0.03280   -0.954
0.03320   -0.984
0.03360   -0.999
0.03400   -0.997
0.03440   -0.980
0.03480   -0.948
0.03520   -0.901
0.03560   -0.839
0.03600   -0.764
0.03640   -0.677
0.03680   -0.580
0.03720   -0.473
0.03760   -0.359
0.03800   -0.240
0.03840   -0.116
0.03880    0.009
0.03920    0.135
0.03960    0.258
0.04000    0.377
0.04040    0.490
0.04080    0.595
0.04120    0.691
0.04160    0.776
0.04200    0.849
0.04240    0.909
0.04280    0.954
0.04320    0.984
0.04360    0.999
0.04400    0.997
0.04440    0.981
0.04480    0.948
0.04520    0.901
0.04560    0.840
0.04600    0.765
0.04640    0.679
0.04680    0.581
0.04720    0.475
0.04760    0.361
0.04800    0.241
0.04840    0.118
0.04880   -0.008
0.04920   -0.133
0.04960   -0.256
0.05000   -0.375
0.05040   -0.488
0.05080   -0.594
0.05120   -0.690
0.05160   -0.775
0.05200   -0.848
0.05240   -0.908
0.05280   -0.953
0.05320   -0.984
0.05360   -0.998
0.05400   -0.998
0.05440   -0.981
0.05480   -0.949
0.05520   -0.902
0.05560   -0.841
0.05600   -0.766
0.05640   -0.680
0.05680   -0.583
0.05720   -0.476
0.05760   -0.362
0.05800   -0.243
0.05840   -0.119
0.05880    0.006
0.05920    0.131
0.05960    0.254
0.06000    0.374
