  0   1.000   1.000
  1   0.961   0.961
  2   1.134   1.134
  3   6.101   6.101
  4   2.336   2.336
  5   2.026   2.026
  6   2.026   2.026
  7   2.336   2.336
  8   6.101   6.101
  9   1.134   1.134
 10   0.961   0.961
