      5.125      0.991
      5.250      1.012
      5.375      0.935
      5.500      0.770
      5.625      0.530
      5.750      0.241
      5.875     -0.067
      6.000     -0.356
      6.125     -0.593
      6.250     -0.751
      6.375     -0.821
      6.500     -0.806
      6.625     -0.719
      6.750     -0.580
      6.875     -0.403
      7.000     -0.206
      7.125     -0.007
      7.250      0.177
      7.375      0.323
      7.500      0.414
      7.625      0.441
      7.750      0.404
      7.875      0.312
      8.000      0.187
      8.125      0.053
      8.250     -0.065
      8.375     -0.146
      8.500     -0.184
      8.625     -0.176
      8.750     -0.134
      8.875     -0.076
      9.000     -0.018
      9.125      0.027
      9.250      0.054
      9.375      0.062
      9.500      0.056
      9.625      0.040
      9.750      0.018
      9.875     -0.007
     10.000     -0.035
     10.125     -0.065
     10.250     -0.092
     10.375     -0.111
     10.500     -0.114
     10.625     -0.097
     10.750     -0.060
     10.875     -0.012
     11.000      0.035
     11.125      0.070
     11.250      0.084
     11.375      0.079
     11.500      0.056
     11.625      0.022
     11.750     -0.021
     11.875     -0.073
     12.000     -0.133
     12.125     -0.199
     12.250     -0.260
     12.375     -0.305
     12.500     -0.321
     12.625     -0.300
     12.750     -0.243
     12.875     -0.159
     13.000     -0.060
     13.125      0.037
     13.250      0.123
     13.375      0.191
     13.500      0.233
     13.625      0.248
     13.750      0.233
     13.875      0.191
     14.000      0.128
     14.125      0.055
     14.250     -0.014
     14.375     -0.067
     14.500     -0.095
     14.625     -0.095
     14.750     -0.070
     14.875     -0.028
     15.000      0.022
     15.125      0.075
     15.250      0.128
     15.375      0.179
     15.500      0.231
     15.625      0.276
     15.750      0.299
     15.875      0.285
     16.000      0.217
     16.125      0.096
     16.250     -0.064
     16.375     -0.233
     16.500     -0.379
     16.625     -0.479
     16.750     -0.524
     16.875     -0.518
     17.000     -0.473
     17.125     -0.396
     17.250     -0.292
     17.375     -0.165
     17.500     -0.021
     17.625      0.120
     17.750      0.233
     17.875      0.294
     18.000      0.291
     18.125      0.228
     18.250      0.124
     18.375      0.004
     18.500     -0.112
     18.625     -0.209
     18.750     -0.281
     18.875     -0.323
     19.000     -0.329
     19.125     -0.291
     19.250     -0.209
     19.375     -0.089
     19.500      0.054
     19.625      0.194
     19.750      0.307
     19.875      0.372
     20.000      0.385
     20.125      0.352
     20.250      0.284
     20.375      0.197
     20.500      0.103
     20.625      0.009
     20.750     -0.079
     20.875     -0.153
     21.000     -0.206
     21.125     -0.228
     21.250     -0.215
     21.375     -0.168
     21.500     -0.099
     21.625     -0.023
     21.750      0.043
     21.875      0.085
     22.000      0.098
     22.125      0.081
     22.250      0.043
     22.375     -0.010
     22.500     -0.069
     22.625     -0.125
     22.750     -0.169
     22.875     -0.191
     23.000     -0.183
     23.125     -0.141
     23.250     -0.074
     23.375      0.008
     23.500      0.084
     23.625      0.144
     23.750      0.176
     23.875      0.178
     24.000      0.153
     24.125      0.106
     24.250      0.044
     24.375     -0.029
     24.500     -0.104
     24.625     -0.172
     24.750     -0.219
     24.875     -0.235
     25.000     -0.216
     25.125     -0.160
     25.250     -0.077
     25.375      0.025
     25.500      0.126
     25.625      0.216
     25.750      0.279
     25.875      0.313
     26.000      0.312
     26.125      0.277
     26.250      0.211
     26.375      0.116
     26.500      0.002
     26.625     -0.117
     26.750     -0.226
     26.875     -0.304
     27.000     -0.339
     27.125     -0.328
     27.250     -0.276
     27.375     -0.193
     27.500     -0.095
     27.625      0.004
     27.750      0.094
     27.875      0.170
     28.000      0.225
     28.125      0.257
     28.250      0.260
     28.375      0.235
     28.500      0.183
     28.625      0.113
     28.750      0.041
     28.875     -0.025
     29.000     -0.075
     29.125     -0.103
     29.250     -0.112
     29.375     -0.104
     29.500     -0.088
     29.625     -0.067
     29.750     -0.045
     29.875     -0.018
     30.000      0.014
     30.125      0.052
     30.250      0.091
     30.375      0.127
     30.500      0.151
     30.625      0.158
     30.750      0.148
     30.875      0.127
     31.000      0.102
     31.125      0.078
     31.250      0.054
     31.375      0.026
     31.500     -0.013
     31.625     -0.060
     31.750     -0.109
     31.875     -0.151
     32.000     -0.177
     32.125     -0.181
     32.250     -0.168
     32.375     -0.142
     32.500     -0.107
     32.625     -0.062
     32.750     -0.006
     32.875      0.059
     33.000      0.127
     33.125      0.185
     33.250      0.221
     33.375      0.223
     33.500      0.194
     33.625      0.140
     33.750      0.071
     33.875      0.001
     34.000     -0.063
     34.125     -0.117
     34.250     -0.154
     34.375     -0.172
     34.500     -0.169
     34.625     -0.142
     34.750     -0.095
     34.875     -0.036
     35.000      0.024
     35.125      0.076
     35.250      0.111
     35.375      0.125
     35.500      0.119
     35.625      0.098
     35.750      0.067
     35.875      0.034
     36.000      0.001
     36.125     -0.028
     36.250     -0.054
     36.375     -0.072
     36.500     -0.082
     36.625     -0.078
     36.750     -0.057
     36.875     -0.020
     37.000      0.027
     37.125      0.074
     37.250      0.111
     37.375      0.134
     37.500      0.141
     37.625      0.135
     37.750      0.119
     37.875      0.094
     38.000      0.059
     38.125      0.014
     38.250     -0.037
     38.375     -0.091
     38.500     -0.136
     38.625     -0.168
     38.750     -0.180
     38.875     -0.178
     39.000     -0.163
     39.125     -0.142
     39.250     -0.118
     39.375     -0.089
     39.500     -0.058
     39.625     -0.016
     39.750      0.020
     39.875      0.075
