 0   5.0000
 1   3.5669
 2   0.8548
 3  -0.2415
 4   1.1629
 5   3.1211
 6   3.2353
 7   1.1178
 8  -1.8084
 9  -4.2593
10  -5.9996
11  -6.9837
12  -6.6635
13  -4.8098
14  -2.4720
15  -1.1216
16  -0.6912
17   0.6958
18   4.3789
19   8.9107
20  11.0000
21   8.9153
22   4.3844
23   0.6988
24  -0.6906
25  -1.1208
26  -2.4697
27  -4.8070
28  -6.6622
29  -6.9842
30  -6.0013
31  -4.2618
32  -1.8117
33   1.1145
34   3.2340
35   3.1227
36   1.1654
37  -0.2412
38   0.8521
39   3.5639
40   5.0000
41   3.5700
42   0.8575
43  -0.2419
44   1.1603
45   3.1196
46   3.2367
47   1.1211
48  -1.8050
49  -4.2569
50  -5.9979
51  -6.9831
52  -6.6649
53  -4.8126
54  -2.4744
55  -1.1224
56  -0.6919
57   0.6929
58   4.3735
59   8.9062
60  11.0000
61   8.9198
62   4.3898
63   0.7018
64  -0.6900
65  -1.1200
66  -2.4673
67  -4.8042
68  -6.6608
69  -6.9847
70  -6.0029
71  -4.2642
72  -1.8150
73   1.1112
74   3.2326
75   3.1242
76   1.1680
77  -0.2409
78   0.8494
79   3.5609
80   5.0000
